"report_namePKO";"paragraphNumber";"paragraph_ID";"DisarmamentDemobilization";"Reintegration";"ControlSALW";"Demilitarization";"ArmsEmbargo";"CivilianProtection";"HumanRights";"ChildRights";"SexualViolence";"PoliceReform";"MilitaryReform";"Operations_PatrolsInterventions";"Operations_UseOfForce";"JusticeSectorReform";"TransitionalJustice";"PrisonReform";"BorderControl";"Demining";"Resources";"StateAuthority";"StateAdministration";"DemocraticInstitutions";"ElectoralSecurity";"ElectionAssistance";"VoterEducation";"PartyAssistance";"CivilSocietyAssistance";"Media";"PowerSharing";"National_Reconciliation";"LocalReconciliation";"EconomicDevelopment";"HumanitarianRelief";"PublicHealth";"RefugeeAssistance";"Gender";"LegalReform"
"MINUSTAH_S/2016/753";49;1601;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";"";"";""
"MINUSTAH_S/2016/753";42;1600;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";"";"";""
"MINUSTAH_S/2016/753";40;1599;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/753";37;1598;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/753";36;1597;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";""
"MINUSTAH_S/2016/753";35;1596;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/753";34;1595;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";""
"MINUSTAH_S/2016/753";33;1594;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";""
"MINUSTAH_S/2016/753";32;1593;"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/753";31;1592;"";"";"";"";"";"";"Advocate,Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";""
"MINUSTAH_S/2016/753";30;1591;"";"";"";"";"";"";"Assist";"";"";"Assist,AssistAgents";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/753";29;1590;"";"";"";"";"";"";"";"";"Outreach";"Outreach,MaterialSupport";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MaterialSupport,Outreach,Implement";"";"";"Outreach";"";"";""
"MINUSTAH_S/2016/753";26;1589;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";""
"MINUSTAH_S/2016/753";25;1588;"";"";"";"";"";"";"";"";"";"";"";"";"";"AssistAgents,Assist,MaterialSupport";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/753";24;1587;"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"MaterialSupport,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/753";23;1586;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/753";22;1585;"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/753";21;1584;"";"";"";"";"";"";"";"";"";"Assist,AssistOther,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/753";19;1583;"";"";"";"";"";"";"";"";"";"Assist,AssistPolicies";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/753";17;1582;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"Assist,Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/753";16;1581;"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/753";12;1580;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/753";11;1579;"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/753";9;1578;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"Meeting";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/753";6;1577;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor,Assist,AssistPolicies";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225_AnnexI";23;1576;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225_AnnexI";21;1575;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225_AnnexI";20;1574;"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225_AnnexI";16;1573;"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,MaterialSupport,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225_AnnexI";15;1572;"";"";"";"";"";"";"";"";"";"Assist,AssistPolicies";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,AssistPolicies";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225_AnnexI";14;1571;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MaterialSupport,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225_AnnexI";10;1570;"";"";"";"";"";"";"";"";"";"MaterialSupport";"";"";"";"";"";"";"";"";"";"";"";"";"MaterialSupport";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225_AnnexI";8;1569;"";"";"";"";"";"";"";"";"";"Assist,AssistPolicies";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225_AnnexI";6;1568;"";"";"";"";"";"";"";"";"";"Assist,AssistAgents,InternationalActor";"";"";"";"AssistAgents,Assist,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225";60;1567;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225";49;1566;"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";""
"MINUSTAH_S/2016/225";45;1565;"";"";"";"";"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225";42;1564;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"";""
"MINUSTAH_S/2016/225";39;1563;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"Assist";"Assist";"Assist";"";"";"";"";"";"";"";"Assist";""
"MINUSTAH_S/2016/225";38;1562;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MaterialSupport";"";"";"";"";"";"";"";"";"";"";"";"";"MaterialSupport";"";"";""
"MINUSTAH_S/2016/225";37;1561;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor,Assist";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";""
"MINUSTAH_S/2016/225";36;1560;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225";34;1559;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225";33;1558;"";"";"";"";"";"";"Monitor";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225";31;1557;"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"Assist,AssistOther";"";"MaterialSupport,Implement,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225";30;1556;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist"
"MINUSTAH_S/2016/225";29;1555;"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,AssistAgents,Assist,MaterialSupport";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225";27;1554;"";"";"";"";"";"";"";"";"";"Assist,AssistAgents,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225";24;1553;"";"";"";"";"";"";"";"";"";"Assist,AssistOther,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225";23;1552;"";"";"";"";"";"";"Assist,InternationalActor";"";"";"Assist,AssistOther,InternationalActor";"";"";"";"Implement,Assist,InternationalActor,AssistOther";"";"InternationalActor,Assist";"";"";"";"";"";"InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225";22;1551;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225";21;1550;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225";19;1549;"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225";18;1548;"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225";17;1547;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"AssistOther,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2016/225";14;1546;"";"";"";"";"";"";"";"";"";"Assist,AssistOther,InternationalActor";"";"";"";"Assist,InternationalActor,AssistOther";"";"";"";"";"";"";"";"";"";"MaterialSupport,Outreach,InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";""
"MIPONHU_S/2000/150";22;1545;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MIPONHU_S/2000/150";3;1544;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2006/592";82;1543;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2006/592";68;1542;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667_AnnexI";10;1541;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"AssistOther,Assist,AssistPolicies";"MaterialSupport,ProvideSecurity";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667_AnnexI";7;1540;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667_AnnexI";6;1539;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";55;1538;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";54;1537;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";51;1536;"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";""
"MINUSTAH_S/2015/667";45;1535;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";""
"MINUSTAH_S/2015/667";44;1534;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"";""
"MINUSTAH_S/2015/667";38;1533;"";"";"";"";"";"";"";"";"";"MaterialSupport";"";"";"";"MaterialSupport";"";"";"";"";"";"";"MaterialSupport";"";"";"";"";"";"MaterialSupport";"";"";"";"";"";"";"MaterialSupport";"";"";""
"MINUSTAH_S/2015/667";37;1532;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"Outreach,Assist";"";"Assist";"Assist";"";"";"";"";"";"";"";"";"";"Assist"
"MINUSTAH_S/2015/667";36;1531;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"Assist";""
"MINUSTAH_S/2015/667";35;1530;"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";34;1529;"";"";"";"";"";"";"Advocate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";33;1528;"";"";"";"";"";"";"";"";"MaterialSupport";"";"";"";"";"MaterialSupport";"";"";"";"";"";"";"MaterialSupport";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";32;1527;"";"";"";"";"";"";"";"";"";"Assist,AssistAgents,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";31;1526;"";"";"";"";"";"";"";"";"";"Assist,AssistAgents";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";30;1525;"";"";"";"";"";"";"";"";"";"Assist,AssistOther,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";28;1524;"";"";"";"";"";"";"";"";"";"Assist,AssistPolicies";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";27;1523;"";"";"";"";"";"";"";"";"";"";"";"";"";"Outreach";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";26;1522;"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";25;1521;"";"";"";"";"";"";"";"";"";"";"";"";"";"AssistAgents,Assist,InternationalActor,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";24;1520;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist"
"MINUSTAH_S/2015/667";20;1519;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"Assist,Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";19;1518;"";"";"";"";"";"";"";"";"";"Assist,AssistAgents,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";18;1517;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";16;1516;"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";14;1515;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/667";13;1514;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"AssistOther,Implement,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"ProvideSecurity";""
"MINUSTAH_S/2015/667";11;1513;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MaterialSupport,Outreach,InternationalActor,Assist";"";"MaterialSupport,Outreach,InternationalActor,Assist";"";"MaterialSupport,InternationalActor,Assist";"";"";"";"";"";"";"";"MaterialSupport,Outreach,InternationalActor,Assist";""
"MINUSTAH_S/2015/157_AnnexI";19;1512;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157_AnnexI";16;1511;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157_AnnexI";15;1510;"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";53;1509;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";39;1508;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MaterialSupport";"MaterialSupport";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";38;1507;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MaterialSupport,Advocate,Assist,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"Advocate";"InternationalActor,Assist"
"MINUSTAH_S/2015/157";37;1506;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";36;1505;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";35;1504;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";34;1503;"";"";"";"";"";"";"";"Monitor,Assist";"";"Assist,AssistPolicies";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";33;1502;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,Advocate";"Implement";"Implement";"";"";"";"";"";"";"";"Outreach,Meeting,Advocate,InternationalActor";""
"MINUSTAH_S/2015/157";31;1501;"";"";"";"";"";"";"Outreach,Advocate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";30;1500;"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";29;1499;"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";28;1498;"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";27;1497;"";"";"";"";"";"";"";"";"MaterialSupport";"";"";"";"";"";"";"";"";"";"";"";"MaterialSupport";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";26;1496;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ProvideSecurity,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";25;1495;"";"";"";"";"";"";"";"";"";"";"";"";"";"MaterialSupport,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";24;1494;"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,MaterialSupport,AssistPolicies,Assist,Outreach,Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";23;1493;"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,AssistPolicies";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist"
"MINUSTAH_S/2015/157";22;1492;"";"";"";"";"";"";"";"";"";"";"";"";"";"AssistPolicies,Assist,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";21;1491;"";"";"";"";"";"";"";"";"";"AssistPolicies,AssistAgents,Assist,AssistOther";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";"";""
"MINUSTAH_S/2015/157";15;1490;"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";13;1489;"";"";"";"";"";"";"";"";"";"Assist,AssistAgents";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";11;1488;"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2015/157";10;1487;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate";"";"";"";"";"";"";""
"MINUSTAH_S/2014/617_AnnexI";20;1486;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2014/617_AnnexI";19;1485;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2014/617_AnnexI";17;1484;"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate"
"MINUSTAH_S/2014/617_AnnexI";12;1483;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"Outreach"
"MINUSTAH_S/2014/617";64;1482;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2014/617";50;1481;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,Assist";"";"";""
"MINUSTAH_S/2014/617";49;1480;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2014/617";47;1479;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2014/617";45;1478;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Outreach,Implement";"";"";"";"Implement";"Implement";"";"";"";"";"";"";"";"";""
"MINUSTAH_S/2014/617";44;1477;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
